Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1993-07-30,25.2524471282959,25.393227321345634,25.217252080033468,25.393227321345634,75300
1993-08-02,25.32284927368164,25.41083693620312,25.287654208673047,25.287654208673047,41300
1993-08-03,25.340438842773438,25.446024004618327,25.252451207902695,25.37563389672173,81600
1993-08-04,25.340438842773438,25.39323142369588,25.27004873487684,25.340438842773434,434000
1993-08-05,25.287635803222656,25.340428362310803,25.252440763830556,25.340428362310803,36800
1993-08-06,25.32284927368164,25.375641871194528,25.287654208673047,25.35804433869023,402300
1993-08-09,25.463621139526367,25.53401124633916,25.34043845260399,25.39323103271358,828200
1993-08-10,25.446014404296875,25.463611924631795,25.41081936362703,25.446014404296875,604900
1993-08-11,25.446014404296875,25.51640448563656,25.42841688396195,25.42841688396195,542200
1993-08-12,25.37565040588379,25.516430713267333,25.287662713769077,25.516430713267333,303700
1993-08-13,25.410829544067383,25.42842707145247,25.393232016682298,25.393232016682298,103500
1993-08-16,25.55160140991211,25.621991496440792,25.42841875848691,25.42841875848691,241800
1993-08-17,25.63959312438965,25.63959312438965,25.534007977686603,25.534007977686603,369300
1993-08-18,25.78036880493164,25.833161369037306,25.709978719457425,25.72757624082598,414300
1993-08-19,25.78036880493164,25.797966326300195,25.745173762194533,25.797966326300195,28500
1993-08-20,25.797983169555664,25.797983169555664,25.709995505266594,25.727593038124407,80700
1993-08-23,25.745187759399414,25.762785290335437,25.69239516659135,25.69239516659135,15600
1993-08-24,26.026731491088867,26.02673149108887,25.74517117745978,25.74517117745978,273400
1993-08-25,26.04434585571289,26.149931041614426,25.991553262762118,26.026748324729297,242300
1993-08-26,26.061948776245117,26.20272905322686,25.95636356850881,26.061948776245117,120000
1993-08-27,26.04434585571289,26.044345855712887,25.991553262762118,25.991553262762118,25700
1993-08-30,26.14992332458496,26.185118376165832,26.061935695632794,26.061935695632794,183500
1993-08-31,26.22031593322754,26.22031593322754,26.097133240923785,26.132328295867715,66500
1993-09-01,26.18510627746582,26.237898830444585,26.13231372448706,26.13231372448706,136500
1993-09-02,26.097135543823242,26.237915776021886,26.079538014798416,26.202720717972227,472400
1993-09-03,26.11472511291504,26.149920160237027,26.044335018271063,26.07953006559305,630500
1993-09-07,25.938756942749023,26.149927284209664,25.903561885838915,26.11473222729956,196400
1993-09-08,25.850759506225586,25.938747115164407,25.674784288347947,25.938747115164407,269900
1993-09-09,25.903568267822266,25.921165800612904,25.745190472706504,25.745190472706504,239200
1993-09-10,26.1323299407959,26.149927469375555,25.93875712641963,25.97395218357895,106500
1993-09-13,26.14992332458496,26.2203134277467,26.149923324584964,26.2203134277467,66900
1993-09-14,26.04434585571289,26.079540917680067,25.95635820079494,26.079540917680067,184500
1993-09-15,26.11472511291504,26.13232263657603,25.850762258000128,25.9387498763051,101000
1993-09-16,26.009140014648438,26.097127633101238,25.991542490957876,26.07953010941068,54300
1993-09-17,25.958721160888672,26.011842691231553,25.92330680732675,25.994135514450594,200900
1993-09-20,25.74622344970703,26.047245319476648,25.746223449707035,25.994123813046716,57800
1993-09-21,25.65770149230957,25.817066097851864,25.392093816405744,25.78165174106469,318200
1993-09-22,25.87016487121582,25.905579196843767,25.710800405890055,25.746214731518002,439700
1993-09-23,26.011831283569336,26.0295384525847,25.90558826947715,25.94100260750788,88500
1993-09-24,25.941007614135742,25.994129131434317,25.90559326927003,25.97642195900146,53500
1993-09-27,26.22433853149414,26.22433853149414,26.135802614777415,26.135802614777415,274600
1993-09-28,26.171194076538086,26.24202274792249,26.153486908691985,26.24202274792249,158300
1993-09-29,26.082664489746094,26.24202903856328,26.047250145564497,26.17120035020009,221000
1993-09-30,26.029531478881836,26.135774464509925,25.976409986067793,26.082652971695882,99300
1993-10-01,26.15349769592285,26.188912046222,25.95871876927752,25.99413311957667,22700
1993-10-04,26.18890380859375,26.188903808593754,26.118075130274363,26.188903808593754,1038500
1993-10-05,26.15349769592285,26.242033571670728,26.06496182017497,26.242033571670728,436500
1993-10-06,26.13578987121582,26.277447268891784,26.135789871215817,26.17120422063481,209200
1993-10-07,26.064970016479492,26.171213100785792,26.047262835761774,26.171213100785792,59400
1993-10-08,26.100374221801758,26.15349574328439,25.905595309698757,26.135788569456846,54400
1993-10-11,26.15349769592285,26.206619221371575,26.153497695922848,26.153497695922848,467100
1993-10-12,26.18890380859375,26.2066109781736,26.171196639013903,26.188903808593754,26200
1993-10-13,26.18890380859375,26.2066109781736,26.153489469434057,26.2066109781736,139100
1993-10-14,26.525352478027344,26.525352478027344,26.224330453910877,26.29515916546769,108100
1993-10-15,26.6669921875,26.720113685881472,26.57845635686421,26.64928502137284,1502500
1993-10-18,26.596179962158203,26.649301493374228,26.560765608014183,26.649301493374228,722400
1993-10-19,26.401390075683594,26.61387611251002,26.401390075683594,26.560754603303415,880100
1993-10-20,26.43681526184082,26.48993679284251,26.38369373083913,26.48993679284251,230400
1993-10-21,26.401390075683594,26.454511584890202,26.365975736212523,26.454511584890202,56200
1993-10-22,26.277435302734375,26.543042802425088,26.27743530273438,26.436799802548805,390700
1993-10-25,26.348255157470703,26.383669478918918,26.224305032401958,26.295133675298384,114500
1993-10-26,26.33055877685547,26.348265944829144,26.24202293698709,26.33055877685547,186200
1993-10-27,26.348255157470703,26.36596231819481,26.295133675298384,26.295133675298384,118400
1993-10-28,26.543045043945312,26.61387371651088,26.383680530672795,26.383680530672795,129600
1993-10-29,26.543045043945312,26.560752212086705,26.507630707662532,26.525337875803924,80700
1993-11-01,26.613887786865234,26.63159496436814,26.507644721847807,26.507644721847807,36400
1993-11-02,26.596179962158203,26.63159431630222,26.436815368510118,26.57847278508619,262100
1993-11-03,26.259742736816406,26.578471913662455,26.135792501376272,26.578471913662455,479100
1993-11-04,25.97641944885254,26.259734180401033,25.958712278130758,26.259734180401033,130400
1993-11-05,26.100374221801758,26.100374221801754,25.799352266733486,25.905595309698757,363200
1993-11-08,26.13578987121582,26.206618570053802,26.04725399766834,26.118082696506324,367600
1993-11-09,26.15349769592285,26.330569447418604,26.135790520773273,26.31286227226903,246900
1993-11-10,26.348255157470703,26.348255157470703,26.082647746609105,26.15347638950553,46500
1993-11-11,26.277435302734375,26.419092635902757,26.25972813608833,26.348263969318566,88900
1993-11-12,26.401390075683594,26.489925924361273,26.312854227005918,26.33056139674145,108200
1993-11-15,26.383686065673828,26.454514753098454,26.3128573782492,26.454514753098454,243300
1993-11-16,26.50763702392578,26.52534419628645,26.330565300319062,26.436808334483093,492600
1993-11-17,26.36598777770996,26.525352378112505,26.295159066419938,26.525352378112505,39600
1993-11-18,26.295150756835938,26.383686617970067,26.224322067928636,26.33056510128959,240800
1993-11-19,26.24203109741211,26.277445444372177,26.188909576972,26.20661675045204,106000
1993-11-22,26.082664489746094,26.188907522290886,25.994128629292103,26.17120035020009,165300
1993-11-23,26.22433853149414,26.242045714837484,26.08268106474738,26.22433853149414,89700
1993-11-24,26.33055877685547,26.348265944829144,26.259730104960767,26.295144440908118,77200
1993-11-26,26.348255157470703,26.401376639643026,26.3305479967466,26.401376639643026,1019800
1993-11-29,26.24203109741211,26.472224352652564,26.24203109741211,26.41910283221246,517500
1993-11-30,26.259742736816406,26.383692972256537,26.206621207342064,26.22432838383351,230000
1993-12-01,26.295150756835938,26.419100962423716,26.295150756835938,26.40139379019689,379200
1993-12-02,26.36598777770996,26.383694955532466,26.295159066419938,26.348280599887453,352000
1993-12-03,26.472230911254883,26.472230911254883,26.348280666185463,26.348280666185463,306000
1993-12-06,26.56076431274414,26.596178665161133,26.50764278411865,26.50764278411865,99500
1993-12-07,26.543045043945312,26.578459380228097,26.507630707662532,26.560752212086705,88800
1993-12-08,26.543045043945312,26.543045043945316,26.507630707662532,26.543045043945316,146700
1993-12-09,26.454511642456055,26.578461830874524,26.41909730290792,26.54304749132639,416500
1993-12-10,26.401390075683594,26.472218754625736,26.34826856647699,26.472218754625736,412900
1993-12-13,26.56076431274414,26.56076431274414,26.365985374450684,26.401399726867677,273200
1993-12-14,26.36598777770996,26.57847391158002,26.36598777770996,26.57847391158002,41900
1993-12-15,26.33055877685547,26.419094616723847,26.33055877685547,26.40138744875017,82600
1993-12-16,26.419092178344727,26.4367993446841,26.38367784566598,26.4367993446841,78200
1993-12-17,26.564298629760742,26.582127018102863,26.457328299708017,26.475156688050138,104700
1993-12-20,26.599939346313477,26.617767723891433,26.528625836001645,26.5464542135796,68800
1993-12-21,26.51079750061035,26.564282633429336,26.475140745397695,26.564282633429336,205700
1993-12-22,26.6890926361084,26.70692102130286,26.528637169358248,26.582122324941633,410300
1993-12-23,26.671262741088867,26.724747893644526,26.63560597271843,26.671262741088867,533800
1993-12-27,26.81389617919922,26.813896179199222,26.671269071863055,26.671269071863055,447100
1993-12-28,26.86737060546875,26.885198986759708,26.77822869901398,26.796057080304934,880600
1993-12-29,26.831727981567383,26.90304154430909,26.813899590881956,26.885213153623663,266700
1993-12-30,26.724754333496094,26.813896275902685,26.671269168052138,26.813896275902685,219900
1993-12-31,26.58213233947754,26.813901434322077,26.56430394756642,26.77824465049984,312900
1994-01-03,26.51079750061035,26.61776776624832,26.475140745397695,26.582111011035664,960900
1994-01-04,26.617786407470703,26.617786407470703,26.510816066918245,26.546472847102397,164300
1994-01-05,26.671262741088867,26.68909112527409,26.54646405179233,26.65343435690365,710900
1994-01-06,26.671262741088867,26.724747893644526,26.63560597271843,26.706919509459308,201000
1994-01-07,26.831727981567383,26.84955637225281,26.653444074713114,26.72475763745482,775500
1994-01-10,27.15262222290039,27.15262222290039,26.796054629690932,26.867368148332822,593700
1994-01-11,27.099153518676758,27.134810299622384,27.010011566312688,27.134810299622384,295200
1994-01-12,27.0100154876709,27.11698584603791,26.920873522365053,27.11698584603791,158400
1994-01-13,26.938692092895508,26.99217725257697,26.903035319774535,26.938692092895508,244300
1994-01-14,27.045656204223633,27.09914135162816,27.027827821755455,27.027827821755455,137200
1994-01-17,27.045656204223633,27.081312969159985,26.992171056819103,27.045656204223633,17700
1994-01-18,27.081315994262695,27.11697276318207,27.027830840883638,27.0813159942627,166400
1994-01-19,27.0100154876709,27.08132905991557,26.956530308487388,27.045672273793233,200800
1994-01-20,27.081315994262695,27.099144378722382,27.027830840883638,27.045659225343325,281100
1994-01-21,27.02783966064453,27.116981612031882,27.010011270367063,27.116981612031882,85600
1994-01-24,26.920869827270508,27.134810514639547,26.92086982727051,27.010011780340943,373800
1994-01-25,26.920869827270508,26.956526608498685,26.86738465542825,26.938698217884596,310400
1994-01-26,26.992177963256836,27.010006350286726,26.885207641077482,26.920864415137267,145100
1994-01-27,27.24177360534668,27.277430377081426,27.010004589070824,27.04566136080557,344500
1994-01-28,27.31309700012207,27.40223896161072,27.31309700012207,27.34875378471753,356500
1994-01-31,27.509206771850586,27.562691943798452,27.384408037305576,27.42006481860415,313800
1994-02-01,27.36656379699707,27.473534078939732,27.33090703634952,27.473534078939732,303600
1994-02-02,27.544862747192383,27.54486274719238,27.437892406426585,27.455720796554218,307600
1994-02-03,27.420045852661133,27.491359365932034,27.330903961072508,27.491359365932034,466100
1994-02-04,26.79606819152832,27.45571857282343,26.79606819152832,27.420061795456125,1403200
1994-02-07,26.920869827270508,26.992183389726854,26.72475753051556,26.72475753051556,516400
1994-02-08,26.938692092895508,26.974348866016484,26.83172177353259,26.974348866016484,188200
1994-02-09,27.045656204223633,27.063484586691807,26.920857526946396,26.956514291882748,144600
1994-02-10,26.81389617919922,27.045665228620493,26.813896179199222,27.02783684020347,883900
1994-02-11,26.903038024902344,26.97435157831494,26.7069257530177,26.831724471489746,519400
1994-02-14,26.938692092895508,27.027834025697942,26.8138933869721,26.849550160093074,2742100
1994-02-15,27.081315994262695,27.099144378722382,26.956517303044897,26.992174071964268,374700
1994-02-16,27.06349754333496,27.1169827163455,27.010012370324414,27.1169827163455,287600
1994-02-17,26.903038024902344,27.206120626905882,26.831724471489746,27.188292238552734,342400
1994-02-18,26.742576599121094,26.93868882751465,26.67126306152344,26.920860443115235,313300
1994-02-22,27.0100154876709,27.010015487670895,26.813903163998038,26.813903163998038,154500
1994-02-23,26.938692092895508,27.063490798818915,26.849550160093074,27.04566241225843,391700
1994-02-24,26.58213233947754,26.849558218144313,26.56430394756642,26.849558218144313,770800
1994-02-25,26.706918716430664,26.706918716430664,26.56429164718404,26.617776798151525,531300
1994-02-28,26.706918716430664,26.84954578567729,26.706918716430664,26.77823225105398,333000
1994-03-01,26.599939346313477,26.7603947445151,26.457312325689813,26.706909611781224,423600
1994-03-02,26.635601043701172,26.635601043701172,26.189891521550887,26.261205045094933,581500
1994-03-03,26.564298629760742,26.599955406444984,26.49298507639226,26.599955406444984,223200
1994-03-04,26.635601043701172,26.706914567245217,26.47514561572707,26.564287520157126,595800
1994-03-07,26.778236389160156,26.81389316198194,26.72475122992748,26.72475122992748,539800
1994-03-08,26.671262741088867,26.796061430385407,26.63560597271843,26.796061430385407,880300
1994-03-09,26.79606819152832,26.81389658021197,26.582127527324502,26.70692624811006,2500100
1994-03-10,26.58213233947754,26.77824465049984,26.492990379921945,26.77824465049984,207400
1994-03-11,26.724754333496094,26.76041111045873,26.475156894757635,26.617784002608182,576600
1994-03-14,26.76038932800293,26.831702823880352,26.724732580064217,26.831702823880352,345900
1994-03-15,26.742576599121094,26.867375289916993,26.724748214721682,26.81389013671875,748600
1994-03-16,26.956527709960938,26.956527709960938,26.689101839822438,26.77824379653527,455500
1994-03-17,26.956527709960938,26.99218449264607,26.867385753248104,26.867385753248104,133000
1994-03-18,26.950639724731445,26.986502186108332,26.80718987922389,26.825121109912338,365500
1994-03-21,26.878904342651367,26.93269801378409,26.807179447807734,26.860973118940457,324800
1994-03-22,26.950639724731445,27.00443341679678,26.825121109912338,26.87891480197767,435700
1994-03-23,26.932710647583008,27.00443557607191,26.91477941546078,26.932710647583008,698500
1994-03-24,26.609939575195312,26.878907967127876,26.484420992293444,26.825114288741364,1200500
1994-03-25,26.35889434814453,26.69958754039946,26.35889434814453,26.627862657819474,100900
1994-03-28,26.3947811126709,26.430643587008763,26.161675029474754,26.394781112670895,1117200
1994-03-29,25.87476921081543,26.41270620064527,25.87476921081543,26.394774967650942,338400
1994-03-30,25.516138076782227,25.96441878789927,25.516138076782223,25.892693874120543,1123900
1994-03-31,25.58785629272461,25.64164996397771,24.978194685189475,25.516131397720475,788800
1994-04-04,25.19338035583496,25.26510528211492,24.870618187575158,24.870618187575158,2627300
1994-04-05,25.713382720947266,25.713382720947266,25.444414282443635,25.444414282443635,1179000
1994-04-06,25.713382720947266,25.76717640864799,25.53407042861151,25.749245179414416,516500
1994-04-07,25.838909149169922,25.89270285315848,25.552009394564287,25.695459271867104,666100
1994-04-08,25.64165496826172,25.785104786265983,25.51613637750799,25.785104786265983,242400
1994-04-11,25.749242782592773,25.856830147979654,25.650621030988138,25.713380327463817,203300
1994-04-12,25.713382720947266,25.82097009634872,25.65958903324654,25.77614202326478,1409200
1994-04-13,25.578887939453125,25.76716576866046,25.390610110245795,25.704406492258013,364100
1994-04-14,25.58785629272461,25.72234047085736,25.48026895021841,25.53406262147151,419900
1994-04-15,25.58785629272461,25.69544363523081,25.543028233347027,25.578890680849092,387300
1994-04-18,25.41751480102539,25.686483211618253,25.336824277847533,25.614758302126823,369100
1994-04-19,25.453392028808594,25.552013836598974,25.238217175447758,25.39063269657835,472200
1994-04-20,25.426477432250977,25.543030396503188,25.2919932427292,25.48027110805969,508000
1994-04-21,25.767166137695312,25.80302858186747,25.444404140145892,25.534060250576285,200300
1994-04-22,25.740285873413086,25.847873275182838,25.66856093889992,25.829942041554546,301800
1994-04-25,26.009252548217773,26.027183780584693,25.73131844653051,25.73131844653051,394600
1994-04-26,25.982358932495117,26.01822140169111,25.92856522870113,25.973393315196123,399000
1994-04-28,25.794071197509766,25.96441786165738,25.71338067238721,25.928555406047355,287000
1994-04-29,25.87476921081543,25.910631676804087,25.713388113866475,25.749250579855133,481900
1994-05-02,26.036151885986328,26.233395460880168,25.785114608848723,25.87477077925501,275000
1994-05-03,26.009252548217773,26.054080629135072,25.85683707309895,26.045115012951612,183400
1994-05-04,25.96442222595215,26.063043995456802,25.865800456447495,26.063043995456802,401900
1994-05-05,25.928556442260742,26.036143813390453,25.928556442260742,25.991315742086407,659800
1994-05-06,25.677528381347656,25.803047025669883,25.587872206831776,25.803047025669883,216300
1994-05-09,25.453392028808594,25.67753250105946,25.40856393435842,25.605807549939183,499300
1994-05-10,25.650617599487305,25.731308112732805,25.560961473658967,25.57889269882463,583400
1994-05-11,25.41751480102539,25.659586370558966,25.34578989153396,25.62372391581325,210600
1994-05-12,25.54304313659668,25.605802456342616,25.48028381685074,25.57890560502293,305200
1994-05-13,25.54304313659668,25.614768073449177,25.417524497104804,25.614768073449177,321300
1994-05-16,25.55200958251953,25.677528226082785,25.543043965122155,25.596837669506407,450400
1994-05-17,25.928556442260742,25.928556442260742,25.53406941478513,25.569931871828366,470200
1994-05-18,26.116823196411133,26.215444911193323,25.829923662499304,25.946476598150984,824800
1994-05-19,26.242359161376953,26.314084092463737,26.063046833659996,26.063046833659996,531000
